ID,Site,Mail_Consent,Email_Consent,Tier,City,Country,Age,Age_Group,Gender,Twelve_Month_ADT,Six_Month_ADT,Three_Month_ADT,One_Month_ADT,Twelve_Month_Theo_NW,Six_Month_Theo_NW,Three_Month_Theo_NW,One_Month_Theo_NW,Twelve_Month_Actual_NW,Six_Month_Actual_NW,Three_Month_Actual_NW,One_Month_Actual_NW,Twelve_Month_Trips,Six_Month_Trips,Three_Month_Trips,One_Month_Trips,Number_of_Comps_Taken_12_Months,Value_of_Comps_Taken_12_Months,Twelve_Month_Net_Comp ,Number_of_Comps_Taken_3_Months,Value_of_Comps_Taken_3_Months,Three_Month_Net_Comp ,Number_of_Comps_Taken_1_Month,Value_of_Comps_Taken_1_Month,One_Month_Net_Comp ,Lapse
792738,WB,Y,N,SILVER ,HAMILTON,Canada,95,75+,MALE  ,277.5372294,225.9665059,312.3568,218.229255,9436.2658,3841.4306,1561.784,436.45851,10604.52,5257.52,1476.52,1060.46,34,17,5,2,25,380,374.901264,3,45,79.94272,2,30,4.9166808,No Lapse
792742,WB,Y,Y,GOLD   ,MISSISSAUGA,Canada,70,67-74,MALE  ,161.2156118,153.4821188,170.1702692,140.7319412,34177.70969,16269.10459,10550.55669,2955.370765,41151.27,18982.27,14006.27,3758.71,212,106,62,21,89,1789,945.2167754,23,486,358.0445354,7,132,104.4296612,No Lapse
792753,WB,N,N,GOLD   ,BRAMPTON,Canada,63,59-66,FEMALE,251.476075,231.815284,276.4082238,201.2324317,44762.74136,20863.37556,9950.696058,1207.39459,46733.38,23660.38,12540.38,1641.01,178,90,36,6,64,2438,1143.019309,13,456,340.0556846,3,110,-13.4084328,No Lapse
792756,WB,Y,N,GOLD   ,BRAMPTON,Canada,59,59-66,FEMALE,446.659755,446.659755,446.659755,322.6592955,1786.63902,1786.63902,1786.63902,645.318591,3367.46,3367.46,3367.46,768.2,4,4,4,2,0,0,142.9311216,0,0,142.9311216,0,0,51.62548728,No Lapse
792759,WB,N,Y,GOLD   ,TORONTO,Canada,57,51-58,MALE  ,125.8071563,119.2752454,140.6474513,185.6855207,10316.18682,3458.982116,1687.769416,1114.113124,48771.03,16547.03,7034.03,4632.15,82,29,12,6,70,822,3.29494528,11,162,-26.97844672,5,87,2.12904992,No Lapse
792761,WB,N,N,SILVER ,TORONTO,Canada,40,35-42,MALE  ,807.72675,807.72675,0,0,1615.4535,1615.4535,0,0,4019,4019,0,0,2,2,0,0,1,52,77.23628,0,0,0,0,0,0,3 Month Lapsed
792765,WB,N,N,SILVER ,BRAMPTON,Canada,53,51-58,MALE  ,303.5709667,21.869,21.869,0,910.7129,21.869,21.869,0,1143,103,103,0,3,1,1,0,0,0,72.857032,0,0,1.74952,0,0,0,1 Month Lapsed
792771,WB,Y,Y,GOLD   ,BRAMPTON,Canada,50,43-50,MALE  ,286.3126257,253.604577,253.604577,253.604577,858.937877,253.604577,253.604577,253.604577,855.43,566.43,566.43,566.43,3,1,1,1,2,44,24.71503016,1,22,-1.71163384,1,22,-1.71163384,No Lapse
792779,WB,N,N,REWARDS,SCARBOROUGH,Canada,62,59-66,MALE  ,356.750905,368.37811,368.37811,368.37811,713.50181,368.37811,368.37811,368.37811,1233.41,650.41,650.41,650.41,2,1,1,1,0,0,57.0801448,0,0,29.4702488,0,0,29.4702488,No Lapse
792781,WB,Y,N,GOLD   ,NORTH YORK,Canada,65,59-66,FEMALE,257.1344157,229.5857325,286.1664127,205.393687,12342.45195,3902.957452,3433.996952,616.181061,4216.63,-1197.37,-2044.37,313.39,48,17,12,3,22,467,520.3961562,4,88,186.7197562,2,44,5.29448488,No Lapse
792785,WB,Y,N,GOLD   ,NORTH YORK,Canada,45,43-50,MALE  ,909.9883799,940.2698304,991.3698581,1290.163785,50049.3609,33849.7139,23792.8766,9031.146495,26127.35,7724.35,4559.35,-3040.26,55,36,24,7,42,674,3329.948872,22,360,1543.430128,8,130,592.4917196,No Lapse
792796,WB,Y,Y,GOLD   ,THORNHILL,Canada,64,59-66,FEMALE,515.8841478,442.2458581,441.8320704,380.5231626,24246.55495,7960.425445,5301.984845,2663.662138,21721.39,13038.39,6843.39,3578.49,47,18,12,7,30,906,1033.724396,7,200,224.1587876,6,165,48.09297104,No Lapse
792803,WB,Y,Y,GOLD   ,TORONTO,Canada,50,43-50,MALE  ,588.82168,652.3285,811.82975,754.778,2944.1084,1956.9855,1623.6595,754.778,1838.75,801.75,22.75,314.75,5,3,2,1,5,114,121.528672,0,0,129.89276,0,0,60.38224,No Lapse
792817,WB,Y,Y,GOLD   ,NORTH YORK,Canada,59,59-66,FEMALE,481.0293955,476.7289185,388.3701348,474.728085,12987.79368,7150.933778,3106.961078,1424.184255,20898.46,12156.46,2433.46,3202.9,27,15,8,3,39,828,211.0234942,9,214,34.55688624,6,154,-40.0652596,No Lapse
792819,WB,Y,Y,GOLD   ,NORTH YORK,Canada,56,51-58,FEMALE,692.7819089,680.0365793,727.7858835,37.541,10391.72863,5440.292634,2911.143534,37.541,20866.64,12161.64,6613.64,300,15,8,4,1,10,308,523.3382907,1,15,217.8914827,0,0,3.00328,No Lapse
792823,WB,Y,Y,GOLD   ,EAST YORK,Canada,70,67-74,FEMALE,415.9637,0,0,0,831.9274,0,0,0,-230,0,0,0,2,0,0,0,0,0,66.554192,0,0,0,0,0,0,6 Month Lasped
792840,WB,Y,N,GOLD   ,BRAMPTON,Canada,50,43-50,MALE  ,639.728509,689.3217858,748.9809313,496.9713125,33905.61098,20679.65358,8987.771175,993.942625,56969.23,33919.23,7907.23,3260,53,30,12,2,10,1675,1037.448878,2,130,589.021694,0,0,79.51541,No Lapse
792848,WB,N,Y,SILVER ,RICHMOND HILL,Canada,41,35-42,MALE  ,380.1889197,447.8420505,757.524102,893.5111967,11785.85651,8956.84101,3787.62051,2680.53359,11686.64,8122.64,3622.64,1796.75,31,20,5,3,29,544,398.8685208,4,60,243.0096408,3,45,169.4426872,No Lapse
792856,WB,N,N,GOLD   ,MISSISSAUGA,Canada,58,51-58,MALE  ,156.9394283,223.4573383,213.9644825,117.8697517,29975.4308,21004.9898,7274.792404,1650.176524,49383.03,32066.03,10726.03,1006.44,191,94,34,14,105,2239,159.0344643,16,449,132.9833923,5,117,15.01412192,No Lapse
792863,WB,Y,N,GOLD   ,TORONTO,Canada,54,51-58,MALE  ,541.4453722,522.4859898,487.8491209,523.7146108,28155.15936,12539.66376,8293.435055,3142.287665,26932.1,10004.1,8888.1,4026.24,52,24,17,6,107,1933,319.4127484,39,680,-16.5251956,17,253,-1.6169868,No Lapse
792876,WB,Y,N,SILVER ,BRAMPTON,Canada,58,51-58,MALE  ,273.9306045,273.958109,273.958109,387.638818,2191.444836,1095.832436,1095.832436,775.277636,2627.82,870.82,870.82,1128.18,8,4,4,2,2,110,65.31558688,1,66,21.66659488,1,66,-3.97778912,No Lapse
792878,WB,Y,Y,GOLD   ,WHITBY,Canada,58,51-58,FEMALE,301.69115,301.69115,301.69115,0,603.3823,603.3823,603.3823,0,1408.1,1408.1,1408.1,0,2,2,2,0,0,0,48.270584,0,0,48.270584,0,0,0,1 Month Lapsed
792881,WB,N,Y,GOLD   ,SCARBOROUGH,Canada,47,43-50,MALE  ,362.6649121,301.6689336,282.921306,386.4771933,25386.54384,14781.77774,6790.111344,2318.86316,23657.27,16361.27,7606.27,2853.17,70,49,24,6,80,1437,593.9235075,14,207,336.2089075,7,102,83.5090528,No Lapse
792888,WB,N,Y,SILVER ,ETOBICOKE,Canada,57,51-58,MALE  ,574.9102433,574.9102433,574.9102433,574.9102433,1724.73073,1724.73073,1724.73073,1724.73073,4849.87,4849.87,4849.87,4849.87,3,3,3,3,2,30,107.9784584,2,30,107.9784584,2,30,107.9784584,No Lapse
792894,WB,N,Y,GOLD   ,BRAMPTON,Canada,50,43-50,MALE  ,998.42,998.42,998.42,0,1996.84,1996.84,1996.84,0,3188,3188,3188,0,2,2,2,0,0,0,159.7472,0,0,159.7472,0,0,0,1 Month Lapsed
792895,WB,Y,Y,GOLD   ,SCARBOROUGH,Canada,82,75+,FEMALE,334.1767293,409.2039752,328.286651,328.286651,4010.120751,2455.223851,328.286651,328.286651,4189.85,3085.85,768.85,768.85,12,6,1,1,13,307,13.80966008,1,30,-3.73706792,1,30,-3.73706792,No Lapse
792896,WB,Y,N,GOLD   ,WOODBRIDGE,Canada,70,67-74,MALE  ,302.1092321,284.5062169,332.7005308,0,10875.93235,4267.593254,1663.502654,0,17579.6,11806.6,4426.6,0,36,15,5,0,30,668,202.0745883,0,0,133.0802123,0,0,0,1 Month Lapsed
792897,WB,Y,Y,GOLD   ,MISSISSAUGA,Canada,58,51-58,FEMALE,102.0627607,109.7872659,132.8372333,173.0732375,9083.5857,4501.2779,3188.0936,1384.5859,18227.5,8342.5,3358.5,4189,89,41,24,8,27,511,215.686856,3,103,152.047488,3,103,7.766872,No Lapse
792903,WB,Y,Y,GOLD   ,WOODBRIDGE,Canada,58,51-58,FEMALE,1180.6867,1180.6867,0,0,2361.3734,2361.3734,0,0,3907,3907,0,0,2,2,0,0,0,0,188.909872,0,0,0,0,0,0,3 Month Lapsed
792910,WB,Y,Y,GOLD   ,WOODBRIDGE,Canada,57,51-58,FEMALE,632.7801066,657.904405,792.3537785,782.25788,17717.84299,11184.37489,7923.537785,1564.51576,22639.28,11760.28,5579.28,1455.61,28,17,10,2,35,1519,-101.5725612,13,506,127.8830228,4,121,4.1612608,No Lapse
792911,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,56,51-58,MALE  ,232.4041528,284.7055659,303.8565439,182.9505646,16035.88655,7971.755846,5165.561246,1280.653952,10336.72,2764.72,941.72,-2182.54,69,28,17,7,34,1001,281.8709237,6,268,145.2448997,3,82,20.45231616,No Lapse
792917,WB,N,N,SILVER ,CAMBRIDGE,Canada,39,35-42,MALE  ,258.7498,258.7498,258.7498,0,517.4996,517.4996,517.4996,0,1465,1465,1465,0,2,2,2,0,0,0,41.399968,0,0,41.399968,0,0,0,1 Month Lapsed
792919,WB,Y,Y,SILVER ,PETROLIA,Canada,59,59-66,FEMALE,377.3197485,369.2799205,388.729744,497.1521983,25657.7429,14401.9169,9718.243601,4971.521983,30687.38,12503.38,6547.38,2939.2,68,39,25,10,6,812,1240.619432,2,537,240.4594881,1,515,-117.2782414,No Lapse
792920,WB,Y,N,GOLD   ,NORTH YORK,Canada,61,59-66,FEMALE,200.4872016,213.9432568,231.9079423,239.032602,6415.59045,4706.75165,3014.80325,1195.16301,-7290.26,3665.74,2625.74,1671.2,32,22,13,5,9,454,59.247236,3,184,57.18426,1,60,35.6130408,No Lapse
792929,WB,N,N,GOLD   ,MISSISSAUGA,Canada,47,43-50,MALE  ,356.3778831,262.5258143,290.3798358,372.4110388,24946.45182,3937.887215,1742.279015,1489.644155,21426.3,7348.3,3242.3,2356.9,70,15,6,4,19,1189,806.7161452,1,70,69.3823212,1,70,49.1715324,No Lapse
792938,WB,Y,Y,GOLD   ,HAMILTON,Canada,55,51-58,FEMALE,332.202334,326.6636357,326.3871429,321.7452775,15613.5097,9146.5818,4569.42,1286.98111,-367.95,-1386.95,-177.95,324.8,47,28,14,4,33,1230,19.080776,7,240,125.5536,3,86,16.9584888,No Lapse
792942,WB,Y,Y,GOLD   ,WHITBY,Canada,44,43-50,FEMALE,744.00514,818.675,734.1136,734.1136,3720.0257,2456.025,734.1136,734.1136,4855.56,2269.56,-1103.44,-1103.44,5,3,1,1,2,44,253.602056,1,22,36.729088,1,22,36.729088,No Lapse
792948,WB,Y,Y,GOLD   ,BRAMPTON,Canada,52,51-58,FEMALE,318.4903821,364.7334158,190.21555,0,8917.7307,6929.9349,380.4311,0,11315,7994,530,0,28,19,2,0,49,898,-184.581544,4,90,-59.565512,0,0,0,1 Month Lapsed
792952,WB,Y,N,GOLD   ,YORK,Canada,60,59-66,FEMALE,623.1822,0,0,0,1246.3644,0,0,0,666,0,0,0,2,0,0,0,1,60,39.709152,0,0,0,0,0,0,6 Month Lasped
792961,WB,Y,N,GOLD   ,BRAMPTON,Canada,70,67-74,MALE  ,244.806955,244.806955,185.64371,0,489.61391,489.61391,185.64371,0,-396.89,-396.89,261.11,0,2,2,1,0,1,20,19.1691128,0,0,14.8514968,0,0,0,1 Month Lapsed
792964,WB,Y,Y,GOLD   ,MISSISSAUGA,Canada,59,59-66,FEMALE,281.42209,379.3515,319.1529,319.1529,2814.2209,758.703,319.1529,319.1529,5225.26,67.26,-363.74,-363.74,10,2,1,1,4,170,55.137672,0,0,25.532232,0,0,25.532232,No Lapse
792965,WB,N,N,GOLD   ,MILTON,Canada,35,35-42,MALE  ,743.1038783,781.476481,858.1172525,829.305405,6687.934905,3907.382405,1716.234505,829.305405,4765.25,978.25,2037.25,1158.25,9,5,2,1,0,0,535.0347924,0,0,137.2987604,0,0,66.3444324,No Lapse
792983,WB,Y,Y,GOLD   ,TORONTO,Canada,53,51-58,MALE  ,2143.420536,2198.841979,2308.741751,2751.121465,57872.35446,35181.47166,16161.19226,8253.364395,60256.53,28718.53,26569.53,4319.71,27,16,7,3,51,1926,2703.788357,11,462,830.8953808,6,262,398.2691516,No Lapse
792993,WB,Y,N,GOLD   ,OAKVILLE,Canada,49,43-50,FEMALE,384.1140586,389.39196,401.8704,0,11139.3077,1946.9598,401.8704,0,11860.25,2627.25,571.25,0,29,5,1,0,7,175,716.144616,1,15,17.149632,0,0,0,1 Month Lapsed
793004,WB,N,Y,GOLD   ,SOUTHAMPTON,Canada,61,59-66,MALE  ,602.0131002,790.3695405,960.5744897,1278.663571,17458.37991,11855.54311,8645.170407,6393.317857,4907.63,-1620.37,-6940.37,-6950.92,29,15,9,5,31,1009,387.6703926,6,334,357.6136326,4,269,242.4654286,No Lapse
793005,WB,Y,Y,SILVER ,YORK,Canada,63,59-66,FEMALE,354.2678,529.8125,611.901,0,2125.6068,1059.625,611.901,0,5588,4076,2018,0,6,2,1,0,0,0,170.048544,0,0,48.95208,0,0,0,1 Month Lapsed
793015,WB,Y,N,GOLD   ,RICHMONDHILL,Canada,66,59-66,MALE  ,295.2517337,289.154898,310.2226172,238.6399,20962.8731,15036.0547,7135.120196,954.5596,44428.86,33886.86,26846.86,3533.35,71,52,23,4,52,1462,215.0298477,17,393,177.8096157,3,70,6.364768,No Lapse
793017,WB,Y,Y,SILVER ,YORK,Canada,48,43-50,MALE  ,235.8613136,211.4104376,206.9932521,183.842615,11557.20437,4862.440065,1448.952765,551.527845,11058.72,7562.72,3062.72,1095.53,49,23,7,3,29,591,333.5763492,3,45,70.9162212,2,30,14.1222276,No Lapse
793030,WB,Y,Y,GOLD   ,MISSISSAUGA,Canada,54,51-58,FEMALE,259.9322,153.8152,0,0,1299.661,153.8152,0,0,354,9,0,0,5,1,0,0,0,0,103.97288,0,0,0,0,0,0,3 Month Lapsed
793031,WB,Y,N,SILVER ,NORTH YORK,Canada,47,43-50,FEMALE,159.6634403,159.6634403,110.2227961,122.5523557,6067.21073,6067.21073,1984.01033,1715.73298,8720.09,8720.09,1477.09,936.64,38,38,18,14,20,376,109.3768584,7,143,15.7208264,1,10,127.2586384,No Lapse
793043,WB,Y,Y,GOLD   ,BRAMPTON,Canada,65,59-66,FEMALE,675.5991091,669.3517274,653.0836153,654.7498247,14187.58129,4685.462092,3918.501692,1964.249474,15449.6,4309.6,4677.6,3198.84,21,7,6,3,8,375,760.0065034,3,150,163.4801354,2,100,57.13995792,No Lapse
793077,WB,Y,N,SILVER ,RICHMOND HILL,Canada,67,67-74,MALE  ,243.1398774,70.73673445,68.89213613,103.4423358,22855.14848,2829.469378,1102.274178,517.211679,28736.25,5009.25,4843.25,3816.91,94,40,16,5,40,1553,275.4118782,2,60,28.18193424,1,20,21.37693432,No Lapse
793096,WB,Y,Y,GOLD   ,THORNHILL,Canada,70,67-74,MALE  ,191.0302703,186.427621,145.2091375,160.4084804,24642.90487,10439.94677,3775.437574,1283.267843,22872.71,13030.71,5627.71,1673.2,129,56,26,8,74,1706,265.4323899,8,230,72.03500592,4,140,-37.33857256,No Lapse
793101,WB,Y,N,REWARDS,ETOBICOKE,Canada,52,51-58,MALE  ,225.129393,269.8558716,146.5807527,131.367738,1350.776358,1349.279358,439.742258,131.367738,4807.18,4804.18,2000.18,640.84,6,5,3,1,2,30,78.06210864,2,30,5.17938064,1,10,0.50941904,No Lapse
793105,WB,N,Y,GOLD   ,BRAMPTON,Canada,54,51-58,FEMALE,298.30675,349.4506,0,0,1193.227,349.4506,0,0,1142,930,0,0,4,1,0,0,3,45,50.45816,0,0,0,0,0,0,3 Month Lapsed
793111,WB,Y,Y,GOLD   ,GUELPH,Canada,55,51-58,FEMALE,1200.8801,1200.8801,0,0,1200.8801,1200.8801,0,0,353,353,0,0,1,1,0,0,1,60,36.070408,0,0,0,0,0,0,3 Month Lapsed
793115,WB,Y,Y,SILVER ,MISSISSAUGA,Canada,71,67-74,FEMALE,324.0979154,330.1017429,215.2974525,163.4692175,4537.370815,3961.220915,1291.784715,326.938435,4580.59,3908.59,1861.59,895.97,14,12,6,2,1,18,344.9896652,0,0,103.3427772,0,0,26.1550748,No Lapse
793123,WB,Y,N,SILVER ,ETOBICOKE,Canada,48,43-50,MALE  ,492.4345,492.4345,0,0,492.4345,492.4345,0,0,1154,1154,0,0,1,1,0,0,1,90,-50.60524,0,0,0,0,0,0,3 Month Lapsed
793142,WB,Y,N,GOLD   ,ETOBICOKE,Canada,67,67-74,FEMALE,255.5933667,304.6101,0,0,766.7801,304.6101,0,0,348,569,0,0,3,1,0,0,0,0,61.342408,0,0,0,0,0,0,3 Month Lapsed
793143,WB,N,Y,GOLD   ,HAMILTON,Canada,71,67-74,MALE  ,425.1018238,438.8620325,448.877525,443.9719733,27631.61855,8777.24065,2693.26515,1331.91592,24767.72,11420.72,3911.72,2731.32,65,20,6,3,20,615,1595.529484,3,103,112.461212,3,103,3.5532736,No Lapse
793152,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,38,35-42,MALE  ,286.9768,0,0,0,286.9768,0,0,0,773,0,0,0,1,0,0,0,0,0,22.958144,0,0,0,0,0,0,6 Month Lasped
793156,WB,N,Y,GOLD   ,PICKERING,Canada,45,43-50,FEMALE,268.7073688,268.7073688,268.7073688,186.99663,4299.3179,4299.3179,4299.3179,934.98315,7675.75,7675.75,7675.75,1712.63,16,16,16,5,4,111,232.945432,4,111,232.945432,1,15,59.798652,No Lapse
793165,WB,Y,Y,SILVER ,SCARBOROUGH,Canada,47,43-50,FEMALE,283.6122529,75.01895,96.8789,0,4821.4083,150.0379,96.8789,0,4953,85,150,0,17,2,1,0,6,304,81.712664,0,0,7.750312,0,0,0,1 Month Lapsed
793178,WB,Y,Y,GOLD   ,MISSISSAUGA,Canada,54,51-58,MALE  ,163.7003176,138.1282805,120.2652578,155.3300655,8348.716199,4972.618099,2285.039899,1242.640524,5804.57,3625.57,606.57,-297.12,51,36,19,8,10,288,379.8972959,2,30,152.8031919,1,10,89.41124192,No Lapse
793183,WB,Y,N,GOLD   ,THORNHILL,Canada,64,59-66,MALE  ,628.9321581,584.7277267,637.9107417,128.57625,19496.8969,8770.9159,7654.9289,257.1525,7449,2987,-394,1640,31,15,12,2,23,610,949.751752,7,230,382.394312,1,20,0.5722,No Lapse
793184,WB,Y,Y,SILVER ,BRAMPTON,Canada,46,43-50,FEMALE,334.4101667,361.6816155,373.2898884,289.1780732,51833.57584,24232.66824,11571.98654,3180.958805,97557.65,42503.65,24222.65,9770.3,155,67,31,11,152,2612,1534.686067,26,515,410.7589232,10,210,44.4767044,No Lapse
793185,WB,Y,Y,GOLD   ,MONO,Canada,63,59-66,FEMALE,231.1937143,225.3618333,225.3618333,245.72348,1618.356,1352.171,1352.171,1228.6174,2858.25,1708.25,1708.25,4110.9,7,6,6,5,0,0,129.46848,0,0,108.17368,0,0,98.289392,No Lapse
793195,WB,N,N,GOLD   ,TORONTO,Canada,71,67-74,FEMALE,294.938451,241.0766078,250.768469,268.0324601,33033.10651,9643.064311,4764.600911,2680.324601,18049.09,6528.09,6626.09,3056.39,112,40,19,10,34,1076,1566.648521,3,210,171.1680729,2,146,68.42596808,No Lapse
793196,WB,N,N,GOLD   ,TORONTO,Canada,61,59-66,FEMALE,157.9498878,176.0366447,212.0472722,251.6931795,6002.095738,3696.769538,2756.614538,1006.772718,6071.14,1103.14,-1035.86,-1694.68,38,21,13,4,27,359,121.167659,6,90,130.529163,4,65,15.54181744,No Lapse
793197,WB,Y,N,GOLD   ,NORTH YORK,Canada,62,59-66,FEMALE,469.8409,0,0,0,469.8409,0,0,0,861,0,0,0,1,0,0,0,0,0,37.587272,0,0,0,0,0,0,6 Month Lasped
793199,WB,Y,N,GOLD   ,NORTH YORK,Canada,62,59-66,FEMALE,295.5584852,336.5846736,20.291806,6.46488,7388.96213,4712.18543,101.45903,6.46488,9927.28,5541.28,725.28,44.18,25,14,5,1,2,112,479.1169704,0,0,8.1167224,0,0,0.5171904,No Lapse
793206,WB,Y,N,REWARDS,NORTH YORK,Canada,59,59-66,FEMALE,250.7904318,284.2634952,323.5047401,91.7232,17053.74936,8243.641361,4529.066361,91.7232,25871.49,14873.49,7265.49,99.18,68,29,14,1,17,604,760.2999489,3,157,205.3253089,1,44,-36.662144,No Lapse
793231,WB,Y,N,SILVER ,TORONTO,Canada,51,51-58,FEMALE,1285.714658,1347.544709,1223.863643,711.93056,50142.87166,24255.80476,7343.18186,1423.86112,44595.6,20421.6,11395.6,3066.8,39,18,6,2,37,1825,2186.429733,6,210,377.4545488,2,80,33.9088896,No Lapse
793243,WB,Y,N,SILVER ,AURORA,Canada,53,51-58,MALE  ,299.7461842,341.67408,367.5375667,284.0429,5695.1775,3416.7408,1102.6127,284.0429,5618.42,3675.42,962.42,4.42,19,10,3,1,4,173,282.6142,1,44,44.209016,0,0,22.723432,No Lapse
793246,WB,Y,N,GOLD   ,ETOBICOKE,Canada,61,59-66,FEMALE,78.58022498,84.53085848,86.77972576,85.08230689,17051.90882,11158.07332,5120.00382,1616.563831,19230.41,12654.41,7708.41,2587.84,217,132,59,19,82,1328,36.1527056,21,381,28.6003056,6,109,20.32510648,No Lapse
793252,WB,N,Y,SILVER ,MISSISSAUGA,Canada,33,27-34,MALE  ,390.4509775,390.4509775,390.4509775,0,780.901955,780.901955,780.901955,0,-268.26,-268.26,-268.26,0,2,2,2,0,0,0,62.4721564,0,0,62.4721564,0,0,0,1 Month Lapsed
793253,WB,Y,Y,GOLD   ,MISSISSAUGA,Canada,53,51-58,FEMALE,601.28775,0,0,0,1202.5755,0,0,0,2989,0,0,0,2,0,0,0,0,0,96.20604,0,0,0,0,0,0,6 Month Lasped
793257,WB,Y,Y,GOLD   ,NORTH YORK,Canada,57,51-58,FEMALE,548.28121,391.74925,366.88385,0,10965.6242,2350.4955,733.7677,0,6936,3720,1192,0,20,6,2,0,5,241,636.249936,0,0,58.701416,0,0,0,1 Month Lapsed
793266,WB,Y,N,REWARDS,TORONTO,Canada,53,51-58,MALE  ,314.9185425,309.0052065,53.359238,58.76315067,4093.941052,2472.041652,213.436952,176.289452,5578.25,1347.25,913.25,617.25,13,8,4,3,1,22,305.5152842,0,0,17.07495616,0,0,14.10315616,No Lapse
793286,WB,N,N,GOLD   ,BRAMPTON,Canada,48,43-50,FEMALE,307.1061865,340.5913153,399.112321,348.2635109,14433.99077,12601.87867,10776.03267,3482.635109,9723.8,10790.8,9923.8,2761.61,47,37,27,10,27,909,245.7192613,15,571,291.0826133,8,306,-27.38919128,No Lapse
793294,WB,N,Y,GOLD   ,OAKVILLE,Canada,64,59-66,MALE  ,1132.153275,0,0,0,4528.6131,0,0,0,11178,0,0,0,4,0,0,0,1,25,337.289048,0,0,0,0,0,0,6 Month Lasped
793296,WB,Y,Y,GOLD   ,MISSISSAUGA,Canada,58,51-58,FEMALE,630.73498,868.8352333,0,0,3153.6749,2606.5057,0,0,4114,964,0,0,5,3,0,0,2,95,157.293992,0,0,0,0,0,0,3 Month Lapsed
793299,WB,Y,Y,REWARDS,SCARBOROUGH,Canada,53,51-58,FEMALE,442.08564,0,0,0,8841.7128,0,0,0,21914,0,0,0,20,0,0,0,5,139,568.337024,0,0,0,0,0,0,6 Month Lasped
793307,WB,N,N,GOLD   ,MILTON,Canada,50,43-50,FEMALE,296.7159072,316.1440777,352.2753238,636.3048025,12758.78401,6955.16971,4579.57921,3817.828815,16501.35,7008.35,2821.35,1132.17,43,22,13,6,0,0,1020.702721,0,0,366.3663368,0,0,305.4263052,No Lapse
793316,WB,Y,N,GOLD   ,EAST YORK,Canada,63,59-66,MALE  ,521.9826393,489.38684,489.38684,617.5188,14615.5139,2446.9342,2446.9342,617.5188,2148.1,-2055.9,-2055.9,646.68,28,5,5,1,10,592,577.241112,0,0,195.754736,0,0,49.401504,No Lapse
793319,WB,Y,Y,GOLD   ,ETOBICOKE,Canada,69,67-74,FEMALE,823.0357572,880.5728858,1029.724305,425.7244,7407.321815,5283.437315,3089.172915,425.7244,16258.32,9006.32,8629.32,1641.67,9,6,3,1,14,291,301.5857452,3,45,202.1338332,1,15,19.057952,No Lapse
793327,WB,Y,N,GOLD   ,UNIONVILLE,Canada,64,59-66,MALE  ,201.2453461,183.1838813,202.4094435,247.314928,13885.92888,6045.068083,3643.369983,1236.57464,13208.76,5133.76,2055.76,1080.48,69,33,18,5,5,290,820.8743106,3,142,149.4695986,2,82,16.9259712,No Lapse
793331,WB,Y,N,SILVER ,HAMILTON,Canada,44,43-50,MALE  ,543.4523899,526.3433797,580.9616763,0,7608.333458,3684.403658,3485.770058,0,8087.61,2438.61,2362.61,0,14,7,6,0,0,0,608.6666766,0,0,278.8616046,0,0,0,1 Month Lapsed
793339,WB,Y,N,SILVER ,BRAMPTON,Canada,68,67-74,FEMALE,418.26682,0,0,0,2091.3341,0,0,0,4631,0,0,0,5,0,0,0,10,158,9.306728,1,15,-15,0,0,0,6 Month Lasped
793342,WB,Y,Y,SILVER ,SCARBOROUGH,Canada,43,43-50,MALE  ,305.8539091,305.8539091,20.3736,0,3364.393,3364.393,40.7472,0,-1380,-1380,-63,0,11,11,2,0,18,330,-60.84856,3,50,-46.740224,0,0,0,1 Month Lapsed
793355,WB,Y,N,SILVER ,BOLTON,Canada,47,43-50,FEMALE,386.7642,0,0,0,386.7642,0,0,0,-202,0,0,0,1,0,0,0,0,0,30.941136,0,0,0,0,0,0,6 Month Lasped
793366,WB,N,N,SILVER ,NORTH YORK,Canada,47,43-50,MALE  ,115.4287024,113.7518645,114.8657228,141.816565,13389.72948,6483.856275,3905.434575,1276.349085,13616.11,6159.11,5407.11,2320.15,116,57,34,9,27,800,271.178358,7,212,100.434766,4,95,7.1079268,No Lapse
793370,WB,Y,N,GOLD   ,NORTH YORK,Canada,56,51-58,MALE  ,235.1526529,318.1028375,499.2138,0,3997.5951,2544.8227,499.2138,0,4278,3730,1195,0,17,8,1,0,10,245,74.807608,0,0,39.937104,0,0,0,1 Month Lapsed
793373,WB,Y,Y,GOLD   ,TORONTO,Canada,52,51-58,MALE  ,547.8025,547.8025,547.8025,0,547.8025,547.8025,547.8025,0,649,649,649,0,1,1,1,0,0,0,43.8242,0,0,43.8242,0,0,0,1 Month Lapsed
793390,WB,Y,N,GOLD   ,SCARBOROUGH,Canada,47,43-50,MALE  ,277.3436605,410.7825765,404.9154979,299.0190352,9984.371777,7394.086377,4454.070477,1495.095176,17439.52,10137.52,8692.52,2047.64,36,18,11,5,0,0,798.7497422,0,0,356.3256382,0,0,119.6076141,No Lapse
